	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM505547	0.52563083	0.57656014	0.57819617	0.5413703	0.56557363	0.41318586	0.6512816	0.63958603	0.6854809	0.6012529	0.5071363	0.15889809	0.6492711	0.37145296	0.21337879	0.4144149	0.4765082	0.6275706	0.6263217	0.20809421	0.37629133	0.58205026	0.48870063	0.7263488	0.64794594	0.70517373	0.44107777	0.4650896	0.6094882	0.62662125	0.5634857	0.46383283	0.46585894	0.37707576	0.5908922	0.459746	0.54162	0.59029454	0.5030157	0.559512	0.55656904	0.40240565	0.50350136	0.66567874	0.53569835	0.687356	0.22174904	0.6250186	0.39092726	0.5674583	0.58362514	0.679922	0.53432345	0.3448441	0.6598517	0.51403546	0.59348905	0.2630309	0.52004224	0.43048367	0.40195015	0.65581906	0.63888013	0.6637956	0.67860675	0.5974737	0.6187168	0.6587774	0.5706904	0.3831607	0.559231	0.638583	0.57125115	0.6672865	0.49770555	0.57198495	0.6653925	0.60074335	0.56628335	0.6648561	0.38071263	0.543518	0.59157693	0.43656301	0.31694967	0.13814238	0.17674029	0.48466888	0.5405296	0.5845924	0.61073625	0.6115078	0.30917013	0.4818883	0.6356411	0.6004376	0.46374276	0.67471373	0.6484673	0.60692316
GSM505548	0.5010598	0.517742	0.60163295	0.49197134	0.49874687	0.3739847	0.6369487	0.57287115	0.6913037	0.5041112	0.45047933	0.43227822	0.56290853	0.30291986	0.45890608	0.3467517	0.42331	0.5071353	0.6482595	0.35992944	0.32362157	0.6178062	0.4042086	0.7417467	0.55176276	0.68645346	0.30821925	0.37651524	0.5484362	0.5224764	0.48731288	0.3760342	0.4337674	0.3209641	0.5836442	0.41109982	0.48836836	0.54269814	0.4283938	0.47804034	0.52985746	0.37651724	0.41522488	0.5640887	0.5471849	0.69063413	0.48915482	0.629339	0.28664201	0.50977004	0.51740474	0.6565486	0.49492154	0.29115117	0.6519585	0.48033878	0.50900906	0.5313658	0.44338208	0.2785579	0.3231382	0.5910386	0.54268557	0.5718657	0.64701164	0.5330244	0.6105767	0.54432124	0.46161768	0.25507498	0.48058164	0.57371914	0.5444276	0.6727809	0.46866208	0.49286136	0.51654875	0.54701364	0.4768886	0.58449876	0.3058388	0.45924222	0.5356928	0.31644437	0.2816096	0.26419437	0.379647	0.4220951	0.4435733	0.506092	0.50582206	0.46822417	0.21163133	0.4361534	0.6471499	0.52821726	0.3680206	0.6590792	0.51962316	0.52779365
GSM505549	0.5574879	0.5149527	0.5647617	0.4481492	0.54185075	0.34324902	0.6572697	0.60677123	0.6648574	0.5097651	0.5335633	0.36832038	0.5563126	0.26378828	0.44086525	0.3098833	0.5073908	0.5613092	0.6524427	0.348962	0.28847015	0.6220767	0.4540632	0.74591243	0.5474502	0.6927819	0.27971876	0.46705136	0.53322166	0.538156	0.50438213	0.42477265	0.49147093	0.26378536	0.6165447	0.38211542	0.545221	0.52150214	0.38660565	0.5714371	0.5595364	0.32096177	0.41687948	0.5811804	0.49365535	0.7194857	0.42605942	0.64062685	0.28804874	0.4876969	0.58464235	0.65223694	0.49124053	0.23086244	0.6707752	0.46050224	0.5139813	0.52287525	0.4495478	0.2685014	0.30275312	0.60849065	0.6316552	0.6227858	0.65382403	0.5023605	0.5735921	0.5666389	0.522302	0.25247836	0.47668022	0.5874649	0.55087703	0.6933295	0.4461938	0.503115	0.61035186	0.5302961	0.5075718	0.6941798	0.26453036	0.5363646	0.6400516	0.33244616	0.25513932	0.3424759	0.39906397	0.4865738	0.5252555	0.51778454	0.5129343	0.52970284	0.18810973	0.49877578	0.65503466	0.54250085	0.3588038	0.6706852	0.58323735	0.51707566
GSM505550	0.4872733	0.44731027	0.53085196	0.36348462	0.54527134	0.5065081	0.6090041	0.5199121	0.6198134	0.4180248	0.4556003	0.22402054	0.48092455	0.39293292	0.28810912	0.43285573	0.40327075	0.56267464	0.58631706	0.2348274	0.38610518	0.53826094	0.4308972	0.7119278	0.5006888	0.6771885	0.44778928	0.41684526	0.41109473	0.46069667	0.39825034	0.41163948	0.4215446	0.4113387	0.56307864	0.5468773	0.45541477	0.450742	0.5550043	0.47662795	0.5429608	0.4568915	0.40085858	0.5018214	0.6771446	0.6355506	0.26180863	0.55267066	0.33391762	0.3653469	0.49618626	0.59182125	0.36833107	0.43356174	0.5991891	0.36062402	0.41564506	0.3569901	0.355987	0.41986907	0.42170107	0.6209415	0.5883259	0.62873554	0.6433581	0.42260262	0.53993773	0.49195695	0.49557203	0.37223893	0.39442906	0.5002772	0.43740067	0.6350448	0.38675737	0.40979826	0.6127664	0.46547586	0.5362843	0.6663487	0.41594478	0.46535406	0.6083863	0.5174085	0.37740085	0.22870559	0.23392576	0.40823454	0.46666512	0.44460985	0.3966345	0.4341403	0.29200408	0.43943077	0.61454976	0.43494162	0.509526	0.61522686	0.5625018	0.43445444
GSM505551	0.5672304	0.32075492	0.4183432	0.22953475	0.6176483	0.44541523	0.5115928	0.37174094	0.49391836	0.2664797	0.55134106	0.4220539	0.33174664	0.39110684	0.50239444	0.40113872	0.48046222	0.59265244	0.44889292	0.4183668	0.36142892	0.43037698	0.45612937	0.6338451	0.335462	0.5619032	0.4693225	0.46482205	0.27501643	0.31606072	0.2552009	0.4210215	0.5343715	0.4033364	0.4678764	0.51702744	0.5373404	0.3164185	0.51396096	0.53746766	0.631552	0.44390202	0.47361177	0.34894112	0.62953776	0.53761625	0.45987988	0.44354284	0.37940377	0.2293826	0.5768008	0.45004278	0.22297129	0.4074856	0.49675328	0.21079087	0.26245385	0.59307975	0.24083307	0.38103932	0.41812262	0.6453187	0.6807005	0.6359649	0.54625577	0.23463309	0.41515702	0.33772826	0.5851362	0.3741153	0.23473504	0.36009002	0.29192442	0.55640924	0.27691665	0.2610569	0.68126315	0.2897812	0.5708113	0.7139688	0.36725956	0.57464886	0.6977355	0.4802492	0.34176886	0.4294623	0.43257505	0.47407123	0.54828864	0.3289693	0.27712715	0.3108155	0.29631492	0.52719504	0.5005342	0.30674824	0.49936408	0.53894824	0.59511375	0.28508586
GSM505552	0.6622391	0.21277285	0.29321152	0.14324066	0.6485293	0.5901264	0.2037571	0.1697684	0.3522998	0.22752425	0.6131272	0.6613459	0.21861914	0.53446585	0.64655286	0.52145505	0.59490377	0.626348	0.20856348	0.5223834	0.51443857	0.20159993	0.5978158	0.35925734	0.22321013	0.23623553	0.5194991	0.5676784	0.20317918	0.327533	0.17409527	0.54569834	0.5751887	0.53273594	0.28306204	0.6059613	0.6473713	0.16485849	0.6481727	0.65200794	0.6956506	0.59551734	0.5889379	0.40025723	0.71441054	0.26103044	0.67273515	0.28900963	0.46505705	0.18090922	0.6624996	0.22866946	0.19901302	0.5051962	0.18961436	0.17204049	0.1819506	0.7316	0.24176562	0.55600476	0.5682117	0.6954845	0.72618824	0.6826601	0.22228077	0.20404261	0.1817511	0.26121187	0.6513402	0.5119771	0.1918101	0.2711899	0.3173565	0.24847656	0.13784602	0.37459403	0.7343892	0.22140053	0.5807503	0.74803793	0.48944223	0.63866204	0.71375537	0.6243561	0.4731593	0.53893363	0.5857503	0.59090996	0.613103	0.26294994	0.43546826	0.38121516	0.4452709	0.6115419	0.28262937	0.32111174	0.63049877	0.2574631	0.6483358	0.19398454
GSM505553	0.43889585	0.42637703	0.57670283	0.35060006	0.5640763	0.53335077	0.579683	0.47392243	0.6613337	0.4152141	0.41374773	0.54451257	0.43402272	0.48284143	0.5992198	0.48580897	0.3629602	0.6247686	0.56988513	0.4985751	0.45203865	0.5345238	0.36138612	0.68956923	0.45112056	0.616649	0.49603936	0.3678195	0.42362928	0.44498837	0.38200152	0.4193551	0.35790324	0.48428556	0.575115	0.55834043	0.47028795	0.43352112	0.5555537	0.4102186	0.58651704	0.52716565	0.5089725	0.49729717	0.7002866	0.6368951	0.5321705	0.5916564	0.35933158	0.38190445	0.46289834	0.5685117	0.3557955	0.46874556	0.59866995	0.33695948	0.40110984	0.63199264	0.35455346	0.4527283	0.49889746	0.68271184	0.6225575	0.65893424	0.602316	0.39860642	0.51906186	0.45015162	0.54394597	0.37628704	0.37661687	0.48351076	0.42463008	0.6382848	0.37033787	0.40321624	0.6085113	0.40937975	0.6073419	0.661373	0.44915336	0.4308673	0.5730047	0.50748277	0.44533816	0.46006948	0.5215637	0.3808688	0.41292492	0.4111199	0.40990025	0.4208749	0.3224003	0.3887042	0.6164117	0.45054895	0.5573293	0.6194376	0.6520402	0.4382852
GSM505554	0.5963138	0.42982864	0.58221304	0.37166914	0.5675955	0.4805363	0.62695336	0.5076111	0.65381837	0.41326135	0.5940397	0.53348154	0.4727069	0.4302953	0.65017	0.46932182	0.56972796	0.5644397	0.5847076	0.42022115	0.45950875	0.5761925	0.5110474	0.71280336	0.49501145	0.6716866	0.4612346	0.50653327	0.44280383	0.46443838	0.38403565	0.44141355	0.5463677	0.449173	0.5879215	0.50239795	0.5986284	0.4630856	0.5581019	0.61422205	0.602002	0.5014073	0.53768253	0.4558804	0.6326222	0.665677	0.5767754	0.6040985	0.37452173	0.3796883	0.6416228	0.58803993	0.379135	0.39238372	0.5977549	0.3427694	0.39451706	0.6410068	0.34447536	0.45719665	0.45988923	0.5844756	0.6119703	0.61512035	0.62299067	0.3943686	0.54480845	0.43842128	0.58477473	0.36594725	0.4000572	0.49375767	0.39742798	0.6647186	0.39465165	0.4108312	0.62333715	0.42271104	0.4774548	0.678906	0.36900336	0.6109405	0.64754796	0.52242124	0.39011458	0.37579834	0.526555	0.5530568	0.62334	0.4270128	0.40854165	0.43550903	0.3193339	0.5727943	0.6100534	0.4210997	0.5306932	0.6405123	0.58707225	0.41265836
GSM505555	0.47887832	0.49112362	0.5502555	0.46806547	0.5152667	0.50011307	0.5947968	0.5528789	0.62429184	0.50606966	0.42854014	0.48401055	0.5566842	0.4295177	0.5560684	0.42947018	0.39322808	0.62233466	0.5996273	0.44665164	0.4313988	0.5457193	0.4090967	0.6794899	0.5563142	0.6458044	0.44385722	0.37167346	0.499461	0.5133621	0.46433794	0.42320746	0.41307473	0.46252564	0.54294485	0.5175631	0.51184887	0.51099956	0.55047524	0.4753762	0.53710765	0.52821904	0.56804764	0.5212618	0.6408378	0.6309298	0.5413952	0.5890129	0.39642182	0.47718254	0.48618504	0.6115736	0.44309077	0.4159652	0.61165845	0.42148823	0.4913217	0.5927346	0.42297176	0.48708934	0.48798805	0.65722984	0.59515005	0.66887355	0.602983	0.46241632	0.56210065	0.53446716	0.5060976	0.39888975	0.44280988	0.5687806	0.50066113	0.63702613	0.4583683	0.45633647	0.60310054	0.5238242	0.5557508	0.64474154	0.44956458	0.4624101	0.58730525	0.5577993	0.3942066	0.40477484	0.45625913	0.43513042	0.47499418	0.46662238	0.4517711	0.44001278	0.3637632	0.43941987	0.6115529	0.5237661	0.55405414	0.6151349	0.61619586	0.4911983
GSM505556	0.48052108	0.55374295	0.5710369	0.47981796	0.49820903	0.4361123	0.6494202	0.5849775	0.67005837	0.5660429	0.4078931	0.18189952	0.5986644	0.34393042	0.2973075	0.40280116	0.39124084	0.5168714	0.63707614	0.24286139	0.38772255	0.58025366	0.38123873	0.73307455	0.63179785	0.70647764	0.34360063	0.35664326	0.57720494	0.57647777	0.52235985	0.36555558	0.3825081	0.36690766	0.60494435	0.47111964	0.44583848	0.55665296	0.45858315	0.44699827	0.524198	0.37751576	0.38909492	0.6084565	0.58002234	0.7091811	0.21404809	0.6065967	0.28539446	0.4969411	0.48485574	0.6607168	0.48530042	0.34932894	0.6502704	0.5073915	0.5212533	0.3353284	0.5340705	0.34361386	0.38519028	0.6033203	0.5541783	0.59723514	0.6804497	0.55572706	0.60856235	0.6191148	0.48358738	0.3202069	0.5345165	0.6158957	0.5629762	0.67691433	0.47808936	0.53688717	0.609071	0.56598234	0.4935187	0.61915123	0.36600128	0.44135556	0.5610391	0.4639433	0.30940527	0.27455097	0.2057837	0.36679727	0.4617237	0.5398511	0.521982	0.5695096	0.23409525	0.40022367	0.6616575	0.56314325	0.44867766	0.690038	0.54490805	0.57591087
GSM505557	0.61770755	0.47237659	0.44509807	0.36268276	0.5849754	0.50457346	0.47927105	0.44667995	0.55695206	0.51236105	0.5442454	0.21954906	0.5024319	0.42045712	0.25513637	0.4464365	0.5214819	0.616022	0.4553014	0.24755505	0.42178905	0.42669886	0.5378042	0.5933741	0.5004318	0.5656797	0.47626093	0.50886035	0.46274993	0.5163436	0.437766	0.44189793	0.49954858	0.39353824	0.49593472	0.5353884	0.5996126	0.4223909	0.55528355	0.589268	0.5846559	0.46604002	0.44489747	0.59492785	0.64973104	0.5562718	0.26573694	0.50552905	0.39166138	0.4063749	0.59522575	0.51109076	0.41163784	0.41513872	0.4858046	0.42000777	0.4406753	0.36098462	0.46090192	0.40663028	0.42651466	0.65472686	0.6371071	0.641614	0.53578734	0.45984375	0.4480999	0.53468865	0.55234426	0.39593548	0.43676567	0.5414768	0.50656337	0.5216588	0.32383823	0.52817136	0.65308666	0.4640304	0.5560525	0.6944663	0.42100686	0.56535256	0.6294878	0.51040703	0.38522163	0.20033503	0.23485652	0.5422213	0.5810723	0.4848581	0.5662505	0.5566303	0.29965517	0.52951676	0.52449286	0.53031325	0.51429325	0.55527455	0.63091123	0.44774237
GSM505558	0.4406771	0.40361783	0.5104411	0.37274277	0.5312181	0.45199457	0.6061833	0.4716322	0.620193	0.3968322	0.4101603	0.44654197	0.44174924	0.3786125	0.5381666	0.38068378	0.3778001	0.5402384	0.5736662	0.41135386	0.36516166	0.5608898	0.36732462	0.7159524	0.44868293	0.6481245	0.3878842	0.35558033	0.40615526	0.4375557	0.36812168	0.39714235	0.3675234	0.40755054	0.55407673	0.4868541	0.4434212	0.42434153	0.4897478	0.4166242	0.6077915	0.44829726	0.38828942	0.40364957	0.61248684	0.6460515	0.4551146	0.5604743	0.28515816	0.36805418	0.45073676	0.5870135	0.33527252	0.38285315	0.5935186	0.3195208	0.39024055	0.5811867	0.3488702	0.35566026	0.4267335	0.62073094	0.6503447	0.63311946	0.6141402	0.38566634	0.545445	0.4433792	0.52213544	0.30858874	0.3567716	0.47518417	0.4009503	0.65318406	0.39670125	0.36327547	0.6138159	0.42271253	0.55877286	0.6778023	0.37323257	0.4322797	0.61472523	0.49358064	0.36546844	0.4066884	0.42587304	0.38662353	0.4260586	0.36671764	0.3647673	0.39688045	0.25107384	0.40689555	0.5720562	0.42515472	0.49321422	0.61641544	0.61678255	0.41829783
GSM505559	0.5212828	0.48948103	0.5922039	0.453352	0.5813287	0.35998753	0.65537816	0.61188173	0.6919884	0.514906	0.5116118	0.23830023	0.5536132	0.33583614	0.33164078	0.36406958	0.47735164	0.61151665	0.64519006	0.2953422	0.3542695	0.6061232	0.4565166	0.7527408	0.57780814	0.7145884	0.3932985	0.44295403	0.5216245	0.53552175	0.49323693	0.43513566	0.45469102	0.32600456	0.6303047	0.41862714	0.54579836	0.528256	0.44137862	0.5384381	0.60336906	0.3687607	0.42537546	0.541186	0.5515702	0.7122122	0.29174614	0.63383657	0.27243257	0.46976498	0.5538067	0.64843357	0.4634191	0.3169002	0.6744313	0.42962655	0.48615423	0.38313785	0.44371417	0.33397615	0.32877642	0.66872907	0.65031064	0.654646	0.68227786	0.48607713	0.60569346	0.57650936	0.5497639	0.29112327	0.46205842	0.5931083	0.5091283	0.69934523	0.45739204	0.47770146	0.6286991	0.53094363	0.55363864	0.6723154	0.3058234	0.53263724	0.61190957	0.3763281	0.294543	0.22165158	0.25055704	0.47416866	0.53347224	0.50086796	0.46115714	0.5137738	0.21998891	0.48927423	0.6645864	0.49785274	0.42651784	0.6664252	0.6370884	0.51561624
GSM505560	0.5599948	0.41042507	0.46353662	0.3151722	0.593332	0.47384563	0.45079187	0.36396873	0.5536892	0.4442184	0.5307889	0.2970498	0.43052614	0.39215034	0.3708223	0.4423692	0.47556868	0.68382215	0.4184813	0.34661555	0.4001026	0.41407868	0.4856854	0.57416725	0.44603947	0.5045747	0.50386816	0.4936897	0.4279724	0.52523863	0.37257564	0.49183527	0.45877126	0.4189805	0.48729384	0.52717364	0.58021694	0.36826855	0.5282683	0.55643827	0.6053245	0.48255315	0.48823014	0.5600708	0.6097035	0.5097056	0.3372078	0.4667857	0.35000604	0.37143356	0.59027535	0.46230304	0.36712974	0.42006737	0.43059933	0.3572265	0.40218425	0.4317088	0.42994	0.44472656	0.45249313	0.73193437	0.6616893	0.7344774	0.46914226	0.41736424	0.39797533	0.46834838	0.5617151	0.3701244	0.4036113	0.5022698	0.4988076	0.48042017	0.2834273	0.5201771	0.66583204	0.44381928	0.6189647	0.6865758	0.40908784	0.55293214	0.66693264	0.54269844	0.36398467	0.26887327	0.28291005	0.4778605	0.5549091	0.4377411	0.577405	0.5677678	0.30191383	0.5260879	0.4815318	0.49625078	0.543769	0.48954058	0.7130151	0.40292615
GSM505561	0.5944474	0.52699476	0.59300333	0.47187525	0.5528516	0.2835515	0.6204638	0.5467839	0.6437535	0.54518884	0.5394808	0.5603406	0.5979201	0.24072486	0.59427553	0.2618572	0.5104519	0.56673247	0.602214	0.45961305	0.2604263	0.5681407	0.49482673	0.70864743	0.5857596	0.6742733	0.33275396	0.47128272	0.5546035	0.60622305	0.50683594	0.45131004	0.51526463	0.22480199	0.5875345	0.32594138	0.57009864	0.5350479	0.32024312	0.588979	0.61543906	0.3072372	0.37087262	0.6130193	0.41666812	0.6777972	0.5853723	0.60260123	0.22825065	0.5075989	0.5826887	0.6156837	0.50038534	0.19843829	0.6441101	0.45658538	0.5184067	0.6619166	0.4748567	0.23354056	0.27839744	0.6189143	0.6326344	0.62073916	0.6189416	0.52883476	0.56399643	0.5956459	0.5682292	0.21203354	0.5057086	0.5875314	0.5623395	0.6516666	0.44866207	0.5576628	0.65598917	0.5386354	0.5130729	0.6879194	0.2142396	0.54048604	0.5846307	0.28420454	0.21443856	0.44481742	0.51538414	0.49251756	0.54335815	0.5287892	0.57135016	0.5786661	0.14836434	0.5089383	0.6177355	0.5774999	0.33076954	0.6372606	0.5758622	0.5511718
GSM505562	0.48610955	0.48522294	0.5841147	0.4478571	0.5357047	0.6079694	0.5968458	0.53162694	0.6597735	0.5179481	0.44768903	0.5061133	0.5394059	0.5657353	0.6044736	0.5626697	0.41117018	0.5878572	0.589673	0.42320928	0.5544067	0.54847807	0.40037185	0.6912546	0.54278886	0.6394805	0.51669294	0.40203488	0.49596238	0.5144907	0.43437296	0.40285778	0.40620515	0.55620027	0.556494	0.60389477	0.5094264	0.47889456	0.6368567	0.46297985	0.5527555	0.5840973	0.514481	0.5492313	0.748246	0.651102	0.5354316	0.5791902	0.39038578	0.45507395	0.46905804	0.6091033	0.45121124	0.53167516	0.6122539	0.4205813	0.46293762	0.6066558	0.42697895	0.5254679	0.60012734	0.6185682	0.6082947	0.66228396	0.5837411	0.48139387	0.5622037	0.52960867	0.5136981	0.42723727	0.4744966	0.5505048	0.5018755	0.62949115	0.46469247	0.47471422	0.5727799	0.4997824	0.5170382	0.6189019	0.5325927	0.46810013	0.5862876	0.5983248	0.5209138	0.5018871	0.506583	0.4077837	0.4647339	0.4779617	0.4663809	0.5049248	0.34324515	0.42892015	0.6169501	0.52457005	0.63990986	0.6205343	0.59611565	0.49813464
GSM505563	0.6678184	0.30045754	0.40228462	0.22694182	0.5751362	0.44820312	0.33521712	0.2664452	0.4907387	0.3182221	0.6263729	0.60723114	0.31226522	0.39951897	0.6279571	0.44847625	0.5861671	0.54832387	0.3386203	0.4534553	0.3814951	0.32682577	0.5699779	0.48096526	0.29719472	0.37269634	0.4251032	0.5693416	0.30112782	0.37664038	0.25312757	0.49061164	0.56528354	0.37711698	0.39775464	0.4934298	0.6451335	0.2564397	0.5040941	0.62916034	0.58220273	0.46337014	0.44668907	0.4756294	0.6167119	0.39609608	0.62020147	0.3990218	0.34933203	0.2917784	0.6575516	0.3542938	0.28584564	0.3851885	0.31398046	0.24772981	0.28040314	0.6775624	0.32187462	0.39048016	0.42272002	0.63173425	0.61151797	0.6041862	0.33470413	0.29139382	0.293081	0.34376806	0.57010466	0.35274124	0.28084373	0.38889188	0.42597124	0.36769515	0.19366926	0.45124596	0.6193968	0.31082237	0.51525706	0.6583911	0.34829873	0.6268173	0.6332251	0.45700675	0.35590157	0.44134387	0.5458514	0.5937209	0.6050788	0.3181404	0.49305344	0.460056	0.27079278	0.6101654	0.39231357	0.4286558	0.4689845	0.38707337	0.60439706	0.30008268
GSM505564	0.4338368	0.52239513	0.579116	0.49367082	0.4342664	0.60161984	0.6092107	0.58484125	0.6863109	0.5175785	0.3828122	0.3605181	0.5833397	0.50064456	0.42792442	0.5479264	0.35233715	0.59503084	0.6188928	0.36794162	0.5030746	0.5921841	0.37221134	0.73581564	0.58610743	0.68283236	0.37703282	0.33858162	0.56391126	0.55165035	0.48178023	0.36438045	0.35310107	0.5135908	0.5846756	0.59516853	0.4582278	0.5407232	0.5909695	0.38530368	0.48425528	0.58314043	0.46975908	0.54926527	0.6984453	0.6651643	0.36912698	0.64160526	0.34069863	0.5082608	0.43565017	0.6528	0.50222135	0.5119363	0.64634883	0.48627236	0.5102472	0.4455853	0.41621304	0.5172147	0.5841435	0.64175826	0.5593857	0.62652445	0.61269444	0.54062724	0.59791994	0.5437662	0.4389003	0.46896714	0.5061509	0.6104928	0.5072157	0.6642591	0.48602208	0.46691847	0.542992	0.5428815	0.54321134	0.56921303	0.4976646	0.41323537	0.47156444	0.60132134	0.48820648	0.28764933	0.31854755	0.37341273	0.37382707	0.47391802	0.4718712	0.47354186	0.3734977	0.4052047	0.60606533	0.527596	0.60466874	0.6633487	0.6097828	0.520169
GSM505565	0.49781185	0.44261372	0.47622168	0.39857602	0.5262952	0.5459043	0.5746113	0.552837	0.6188303	0.45805517	0.471633	0.18155113	0.50381154	0.44827476	0.2564795	0.48386997	0.42603016	0.6292379	0.55423945	0.25692666	0.45210037	0.5351857	0.43435615	0.6711564	0.5091932	0.66431785	0.45999742	0.4171865	0.45376965	0.49244642	0.43711695	0.4130165	0.48302084	0.4930319	0.5200696	0.6060336	0.5017401	0.46544632	0.6103065	0.510247	0.55017704	0.51724285	0.5053421	0.47673905	0.6991601	0.6335973	0.25071007	0.5371035	0.40838802	0.3953091	0.5371492	0.59597105	0.39064395	0.47511253	0.59742343	0.3821964	0.4486253	0.33289564	0.40338093	0.4559705	0.51270837	0.6384008	0.61835986	0.6687117	0.6219065	0.45386094	0.5392026	0.50935227	0.49182633	0.45309886	0.42277834	0.51566035	0.45453018	0.62519604	0.3871587	0.3961724	0.6097309	0.46908197	0.5852575	0.6632464	0.5017663	0.515561	0.6137436	0.5868887	0.43592238	0.24712121	0.21149102	0.43401992	0.5110898	0.44537827	0.44014904	0.44618884	0.37628263	0.45200792	0.5703324	0.46343592	0.56516224	0.61247385	0.62578917	0.47125462
GSM505566	0.57480323	0.41976118	0.47830433	0.36149907	0.545041	0.55413204	0.50295156	0.4604729	0.5624687	0.3742184	0.5285241	0.52923864	0.45460847	0.47774282	0.5566759	0.45749396	0.48196596	0.58335555	0.50421786	0.45014054	0.47726512	0.47811577	0.4940809	0.6387452	0.42367342	0.5785449	0.47286314	0.48409358	0.40965366	0.44112012	0.34349126	0.4147045	0.48640501	0.46374026	0.47931302	0.5727251	0.5869595	0.38531405	0.5853096	0.54829705	0.549985	0.5315696	0.54194456	0.46289742	0.71638656	0.5727474	0.52445555	0.49391562	0.394389	0.3580749	0.5844812	0.50695133	0.34275413	0.46465465	0.52269506	0.30560815	0.3811987	0.6335105	0.327248	0.48643285	0.5224177	0.6505345	0.62238735	0.6587237	0.5131355	0.36013693	0.4533947	0.4166204	0.5402924	0.4215908	0.36172968	0.46173263	0.39599687	0.5752673	0.32123166	0.3893416	0.6130955	0.4116175	0.556014	0.6499555	0.44561628	0.5563959	0.5926196	0.57409656	0.44967988	0.3743226	0.47815567	0.48379773	0.5155755	0.41675514	0.4050471	0.4052218	0.3704827	0.5446478	0.53162616	0.41817427	0.56395704	0.54350173	0.6085003	0.38103443
GSM505567	0.49335387	0.4450795	0.5331321	0.39425164	0.5743648	0.56852996	0.6257343	0.5383829	0.6548338	0.41947064	0.45680112	0.2551015	0.4891718	0.49590102	0.2744925	0.51782507	0.4280442	0.6553228	0.5834666	0.2762658	0.4638422	0.56521636	0.45272782	0.7114035	0.50845844	0.65038174	0.47230348	0.45192695	0.42905205	0.44614694	0.4116528	0.44546646	0.42330667	0.48422313	0.58874655	0.5821594	0.49868605	0.45440492	0.61917555	0.50580496	0.56358224	0.5441272	0.5088941	0.45755583	0.71750706	0.66459185	0.25228918	0.5884527	0.40547225	0.37383235	0.5114876	0.604179	0.37445575	0.506282	0.6331929	0.3663171	0.4270189	0.35712054	0.3593446	0.47656822	0.4943062	0.69403315	0.646485	0.69521403	0.6174149	0.43296355	0.5457637	0.49137425	0.5488948	0.43696213	0.39366746	0.48001447	0.40403384	0.63393545	0.40108854	0.38525343	0.6461737	0.43971413	0.6087544	0.66784185	0.4534773	0.49231106	0.63253057	0.55232376	0.4254176	0.258835	0.2407974	0.4524583	0.46923196	0.44214994	0.4177752	0.42844418	0.34819072	0.4341725	0.6214701	0.41259792	0.58215	0.63415956	0.66057396	0.43392655
GSM505568	0.5787834	0.34246808	0.4551271	0.26341146	0.60765064	0.5337792	0.46428233	0.3656693	0.52622175	0.31267762	0.5385916	0.38310346	0.3567939	0.4357142	0.42800874	0.47676378	0.49637708	0.6069904	0.4405283	0.35623506	0.42897794	0.41959536	0.50023496	0.6136188	0.36620715	0.53839195	0.4898258	0.4820683	0.29808772	0.34356427	0.2764612	0.47605357	0.50298876	0.4731578	0.47338757	0.5663389	0.58392566	0.32606766	0.5933169	0.58005923	0.60326487	0.52799183	0.53191686	0.3415363	0.70585537	0.5280637	0.38946354	0.4481565	0.41588834	0.24879625	0.5726187	0.4507327	0.25692296	0.4896942	0.46507937	0.24046654	0.29354545	0.49799174	0.2488741	0.4670511	0.49748856	0.62949586	0.65241086	0.6641529	0.5004178	0.2853235	0.39970824	0.36518788	0.5697274	0.41102877	0.2652343	0.37348258	0.2863536	0.5350364	0.27921247	0.29409185	0.6513551	0.29141217	0.58976245	0.7088002	0.4311745	0.5920962	0.6673126	0.5305437	0.44708344	0.3408996	0.3749513	0.46802822	0.5553409	0.3418588	0.31999734	0.35086858	0.3737824	0.5331276	0.48533884	0.3166941	0.56291705	0.52275085	0.618362	0.30933142
